c1,c2,fitness,max_iters,omega,pop_size,run,prob_mut,prob_run_ga,step_size,n_clusters
2.0,1.49618,-1.4134551417481265e+32,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.5585215159548054e+32,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.622833574272707e+32,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.448906333606188e+32,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.4916863719387427e+33,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.821634379928702e+33,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.6110898757025085e+33,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.701861937824602e+33,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5131064787826846e+34,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.6333866608704895e+34,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.434748291785181e+34,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.621378535749568e+34,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3072074441673738e+35,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.095835536368821e+35,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.477033158592476e+35,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.289880418316759e+35,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0268406586570616e+36,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.742398350814316e+36,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.552616756241629e+36,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.038554691039973e+36,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0468263887120463e+37,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.0713447381779995e+37,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.545116499623767e+37,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.177934889028288e+37,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.189720551120879e+38,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1911184169140567e+38,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.796940327902148e+38,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.11537209351617e+38,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2770810551504498e+39,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.4287701422606254e+39,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.3929239512185357e+39,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.834468039301203e+39,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3702619031944577e+40,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.301630896165366e+40,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.323316847005854e+40,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.103012697190415e+40,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3928142070207789e+41,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.3085116874452204e+41,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.759002730950983e+41,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.87206801076741e+41,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.458217977638705e+42,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.4213911479525817e+42,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.4751483896862835e+42,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.624772204182034e+42,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2946167871432567e+43,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.4533706831569726e+43,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.252461290915135e+43,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.286271439937279e+43,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2462444281439874e+44,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1528790481788455e+44,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.9345682726664075e+44,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.770668188607139e+44,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2516352937965627e+45,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1552625868937434e+45,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.990898005718196e+45,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.239469230433773e+45,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2988677948548406e+46,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.576682333800538e+46,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.605994292631124e+46,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.247045830996026e+46,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5573315632543789e+47,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.7970962385128834e+47,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.384785249333104e+47,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.223015979111778e+47,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.0184322124667045e+48,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.448283114300346e+48,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.69185504454228e+48,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.1720389741088389e+49,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1616886079138103e+49,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.714498019588201e+49,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.61285150783715e+49,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2620339718404549e+50,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.2765668956452217e+50,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.218635357977568e+50,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.295491936446922e+50,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3512901768676466e+51,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.28883291037291e+51,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.9819260496016496e+51,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.02630942526263e+51,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3074297580998597e+52,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.166243102598916e+52,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.780491709719445e+52,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.299240131144427e+52,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0512320025853515e+53,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.7275771369474982e+53,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.8478788440376237e+53,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.773343058067331e+53,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.866235962493797e+53,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.4249607674627392e+54,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.535908960856928e+54,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.267586076349224e+54,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.460696761695717e+54,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2734516041086645e+55,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.194428148494067e+55,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.1237816109150077e+55,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.845159646834202e+55,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2240154645935806e+56,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.0512821375825436e+56,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.6151176637282715e+56,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.794380508639775e+56,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.72988181158936e+56,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.637411155389431e+57,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.7719319370259525e+57,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.212411986789149e+57,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-8.735347127378289e+57,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5017770940944118e+58,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.67016238535577e+58,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.8056645763553196e+58,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.909003333172815e+58,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.4974197313854728e+59,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.9130630521594893e+59,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.289296367944478e+59,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.502725613639752e+59,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.746161909994677e+60,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.197771876070383e+60,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.896358288812633e+60,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0358917163346722e+61,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.7614646262443423e+61,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.139674948944677e+61,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-5.266653069745803e+61,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-9.402989846123424e+61,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5716472683359557e+62,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.660759018494916e+62,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.452295959422729e+62,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.448162835732967e+62,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.5052439723894765e+63,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.4636002118310483e+63,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.371696428333997e+63,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.410682108315511e+63,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.2253031287990605e+64,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1309355658028102e+64,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.7898225145444625e+64,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.719185744657682e+64,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.156449218909158e+65,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.1162173133751344e+65,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.329261171101925e+65,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.262505609760061e+65,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.3119252579185925e+66,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.2803824643683494e+66,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.176659462363685e+66,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.64414858770963e+66,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.384833398974552e+67,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.3721112961910315e+67,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.714807112122443e+67,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-7.976890495717903e+67,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.4789421645372354e+68,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-2.77400190394125e+68,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-4.918453851132592e+68,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.0702874058102045e+69,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-1.8668290332988642e+69,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-3.3822293917327266e+69,500,0.7298,200,1,0.2,0.1,0.2,10
2.0,1.49618,-6.256110641488965e+69,500,0.7298,200,1,0.2,0.1,0.2,10
